cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
1,frontcheckout,100,99.8,51,0,9.9,808.9,10.6,0.0,9.4,16,0,1361.4,108.82,61.78,7.7,7.9,11.3,874.9,582.1,942.7,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,50,23950,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,200,200.0,0,7.3,868.9,1,0,2370.7,0.0,9.878,16
1,frontcheckout,100,100.0,94,0,217.0,684.8,12.0,0.0,8.3,17,0,1607.5,128.99,74.11,223.2,215.8,213.9,798.6,652.9,668.2,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,300,300,0,223.5,844.0,1,0,2879.0,0.0,11.996,16
1,checkoutemail,100,100.0,0,0,6.2,484.0,6.3,0.0,15.9,11,0,824.8,64.9,32.79,5.1,5.9,8.1,727.4,250.7,191.8,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1511.8,0.0,6.299,16
1,checkoutemail,100,100.0,0,0,7.0,424.2,8.04,0.0,12.4,13,0,1004.0,77.41,44.59,6.3,6.2,8.6,639.1,360.2,251.9,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,6.3,640.4,1,0,1929.1,0.0,8.038,16
1,checkoutemail,100,100.0,73,0,76.8,739.9,11.68,0.0,8.6,17,0,1383.8,111.75,63.23,80.1,75.8,74.9,860.8,581.2,870.5,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,200,200.0,0,79.6,867.3,1,0,2802.0,0.0,11.675,16
1,checkoutemail,100,100.0,600,0,9.4,510.5,12.34,0.0,8.1,18,0,1510.1,124.09,66.45,7.9,8.0,11.8,750.5,337.8,269.5,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:3 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:3 recommendationservice:2 redis-cart:1 shippingservice:1,no,300,300.0,0,7.5,829.8,1,0,2960.9,0.0,12.337,16
1,catalogcheckout,100,100,0,0,6.3,549.0,5.98,0.0,16.7,11,0,829.6,64.57,35.24,5.1,5.9,8.1,787.0,244.3,198.9,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1434.7,0.0,5.978,16
1,catalogcheckout,100,100.0,3,0,7.5,547.6,8.04,0.0,12.4,13,0,1015.2,77.53,46.1,6.4,6.3,8.7,730.7,388.0,279.9,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,6.4,727.9,1,0,1929.1,0.0,8.038,16
1,catalogcheckout,100,100.0,301,0,190.4,1473.5,11.68,0.0,8.6,17,0,1434.7,116.06,63.74,213.8,186.2,172.8,1455.5,1442.3,1530.6,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,2,23998,adservice:1 cartservice:1 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,yes,200,200.0,0,215.7,1459.0,1,0,2720.6,0.0,11.336,16
1,catalogcheckout,100,100.0,3134,0,9.1,769.9,11.68,0.0,8.6,17,0,1521.0,124.43,68.92,7.4,7.6,11.3,837.6,354.6,845.7,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,300,300.0,0,6.9,825.4,1,0,2802.0,0.0,11.675,16
2,normal,100,100.0,0,0,6.1,443.7,5.98,0.0,16.7,12,0,822.8,65.87,34.69,5.1,5.8,8.0,694.6,199.4,190.7,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1434.7,0.0,5.978,16
2,normal,100,100,0,0,7.3,557.3,7.72,0.0,13.0,14,0,1049.8,82.39,44.09,5.7,6.4,8.7,782.1,400.1,307.2,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,5.8,783.6,1,0,1852.1,0.0,7.717,16
2,normal,100,100.0,0,0,9.9,645.5,10.04,0.0,10.0,17,0,1345.1,105.77,60.59,8.0,8.0,11.4,861.6,442.3,415.0,adservice:1 cartservice:1 checkoutservice:2 currencyservice:2 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,yes,200,200.0,0,7.7,868.3,1,0,2556.5,0.0,10.652,16
2,normal,100,98.0,1255,0,1660.2,3138.0,11.68,0.0,8.4,19,0,1713.2,137.27,82.58,1664.1,1644.2,1672.4,3122.4,3118.0,3209.5,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,477,23523,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,300,298.1,453,1668.4,3126.7,1,0,2802.0,0.0,11.675,16
2,frontemail,100,100.0,0,0,6.1,338.3,7.05,0.0,14.2,11,0,849.5,66.75,33.09,5.1,5.8,8.0,593.1,207.8,190.9,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1693.2,0.0,7.055,16
2,frontemail,100,100.0,0,0,7.2,565.5,8.04,0.0,12.4,13,0,1050.2,84.32,46.04,6.3,6.3,8.7,836.3,315.8,297.4,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,6.3,839.7,1,0,1929.1,0.0,8.038,16
2,frontemail,100,99.8,131,0,249.3,1071.0,11.79,0.0,8.5,17,0,1480.1,119.68,67.08,267.3,245.4,234.7,992.7,835.8,1367.2,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,60,23940,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,200,200.0,0,271.9,1009.9,1,0,2830.6,0.0,11.794,16
2,frontemail,100,100.0,1691,0,9.5,626.3,11.79,0.0,8.5,17,0,1501.7,124.46,67.38,8.0,8.0,11.8,855.7,474.7,388.7,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,300,300.0,0,7.4,830.7,1,0,2830.6,0.0,11.794,16
2,frontcheckout,100,100.0,0,0,6.2,477.0,5.98,0.0,16.7,11,0,839.7,65.91,34.72,5.1,5.9,8.0,718.7,223.6,231.0,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1434.7,0.0,5.978,16
2,frontcheckout,100,100.0,0,0,7.4,573.2,8.04,0.0,12.4,13,0,1038.6,78.58,45.38,6.1,6.3,8.7,754.7,407.4,303.7,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,6.2,751.7,1,0,1929.1,0.0,8.038,16
2,frontcheckout,100,100.0,0,0,9.3,609.1,9.24,0.0,10.8,14,0,1332.7,105.63,59.5,7.5,7.5,10.6,764.9,441.6,485.4,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,yes,200,200,0,7.1,759.3,1,0,2225.5,0.0,9.273,16
2,frontcheckout,100,93.3,3110,0,12.1,8719.8,12.0,0.0,7.8,17,0,1652.4,128.54,73.1,9.3,9.4,13.6,8721.3,8586.4,8874.5,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,1619,22381,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,300,294.9,1218,11.7,8922.3,1,0,2879.0,0.0,11.996,16
2,checkoutemail,100,100,0,0,6.2,525.8,6.3,0.0,15.9,11,0,834.1,65.12,34.64,5.1,5.9,8.1,761.5,255.2,192.1,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1511.8,0.0,6.299,16
2,checkoutemail,100,100.0,0,0,7.7,570.3,8.04,0.0,12.4,13,0,1041.2,78.5,46.27,6.5,6.4,8.8,770.6,391.1,290.9,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,6.5,769.3,1,0,1929.1,0.0,8.038,16
2,checkoutemail,100,99.6,210,0,176.4,2090.8,11.68,0.0,8.5,17,0,1549.7,121.05,70.26,195.9,167.4,171.5,2060.3,2029.6,2191.6,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,91,23909,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,200,199.8,49,390.4,2282.0,1,0,2802.0,0.0,11.675,16
2,checkoutemail,100,91.3,5044,0,3154.6,4622.6,11.68,0.0,7.8,17,0,1666.3,132.82,76.78,3203.1,3126.4,3133.5,4633.6,4593.2,4638.1,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,2078,21922,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,300,299.8,38,3271.3,4645.0,1,0,2802.0,0.0,11.675,16
2,catalogcheckout,100,100.0,0,0,6.2,451.2,5.98,0.0,16.7,11,0,838.4,66.09,35.39,5.1,5.9,8.1,700.7,251.8,197.7,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1434.7,0.0,5.978,16
2,catalogcheckout,100,100.0,0,0,7.1,432.3,8.04,0.0,12.4,13,0,1019.3,78.03,45.2,6.3,6.2,8.6,716.7,355.1,255.1,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,6.3,718.0,1,0,1929.1,0.0,8.038,16
2,catalogcheckout,100,99.9,275,0,562.2,1454.5,11.68,0.0,8.6,17,0,1555.9,125.12,66.64,582.6,542.3,559.6,1451.4,1429.5,1477.0,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,21,23979,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,200,200.0,0,584.9,1453.2,1,0,2802.0,0.0,11.675,16
2,catalogcheckout,100,100.0,49,0,9.5,685.1,11.68,0.0,8.6,17,0,1509.0,124.25,65.21,8.0,8.0,11.8,901.1,512.9,404.3,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,10,23990,adservice:1 cartservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,300,300.0,0,7.4,926.3,1,0,2802.0,0.0,11.675,16
3,normal,100,100,0,0,6.2,464.5,5.98,0.0,16.7,12,0,847.1,66.59,35.48,5.1,5.9,8.1,692.7,255.5,219.6,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:1 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1434.7,0.0,5.978,16
3,normal,100,100.0,0,0,7.0,546.1,7.72,0.0,13.0,14,0,1034.0,80.01,43.81,5.5,6.3,8.5,790.2,388.7,305.5,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,no,100,100.0,0,5.5,789.7,1,0,1852.1,0.0,7.717,16
3,normal,100,100.0,49,0,30.3,642.8,11.68,0.0,8.6,19,0,1418.1,115.69,62.23,31.5,28.9,30.4,819.9,550.9,565.8,adservice:1 cartservice:1 checkoutservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 checkoutservice:2 currencyservice:1 emailservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,yes,200,200.0,0,32.9,811.1,1,0,2545.1,0.0,10.605,16
3,normal,100,100.0,294,0,434.5,1027.4,11.68,0.0,8.6,19,0,1618.6,131.38,75.82,445.2,427.9,431.3,1002.3,973.6,1254.0,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:2 checkoutservice:2 currencyservice:2 emailservice:2 frontend:3 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,no,300,300.0,0,445.2,1005.6,1,0,2802.0,0.0,11.675,16
3,frontemail,100,100.0,0,0,6.2,435.9,7.05,0.0,14.2,11,0,836.0,66.3,33.18,5.1,5.9,8.1,695.5,216.2,209.2,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:1 recommendationservice:1 redis-cart:1 shippingservice:1,no,0,0,0,0,0,1,0,1693.2,0.0,7.055,16
3,frontemail,100,100,0,0,7.1,600.2,8.04,0.0,12.4,13,0,1063.6,87.31,43.8,5.5,6.3,8.6,836.1,301.7,277.7,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:1 checkoutservice:1 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,100,100.0,0,5.4,834.5,1,0,1924.3,0.0,8.018,16
3,frontemail,100,99.7,136,0,10.1,869.9,10.04,0.0,9.9,15,0,1335.7,108.27,58.5,8.2,8.2,11.8,943.7,781.1,1150.2,adservice:1 cartservice:1 checkoutservice:2 currencyservice:2 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:2 redis-cart:1 shippingservice:1,0,81,23919,adservice:1 cartservice:1 checkoutservice:2 currencyservice:1 frontend:2 paymentservice:1 productcatalogservice:2 recommendationservice:1 redis-cart:1 shippingservice:1,yes,200,200.0,0,7.9,957.5,1,0,2598.2,0.0,10.826,16
